year,round,region_number,region_name,seed,score,team,team.1,score.1,seed.1,text_chunk
1985,2,4,Southeast,13,59,Navy,Maryland,64,5,"NCAA Tournament Game (1985), Round 2, Southeast region. Navy (Seed 13) 59 - Maryland (Seed 5) 64. ... Upset: no upset."
1985,3,1,West,1,86,St Johns,Kentucky,70,12,"NCAA Tournament Game (1985), Round 3, West region. St Johns (Seed 1) 86 - Kentucky (Seed 12) 70. ... Upset: no upset."
1985,3,1,West,7,55,Alabama,NC State,61,3,"NCAA Tournament Game (1985), Round 3, West region. Alabama (Seed 7) 55 - NC State (Seed 3) 61. ... Upset: no upset."
1985,3,2,East,1,65,Georgetown,Loyola Illinois,53,4,"NCAA Tournament Game (1985), Round 3, East region. Georgetown (Seed 1) 65 - Loyola Illinois (Seed 4) 53. ... Upset: no upset."
1985,3,2,East,2,61,Georgia Tech,Illinois,53,3,"NCAA Tournament Game (1985), Round 3, East region. Georgia Tech (Seed 2) 61 - Illinois (Seed 3) 53. ... Upset: no upset."
1985,3,3,Midwest,1,86,Oklahoma,Louisiana Tech,84,5,"NCAA Tournament Game (1985), Round 3, Midwest region. Oklahoma (Seed 1) 86 - Louisiana Tech (Seed 5) 84. ... Upset: no upset."
1985,3,3,Midwest,2,59,Memphis,Boston College,57,11,"NCAA Tournament Game (1985), Round 3, Midwest region. Memphis (Seed 2) 59 - Boston College (Seed 11) 57. ... Upset: no upset."
1985,3,4,Southeast,8,46,Villanova,Maryland,43,5,"NCAA Tournament Game (1985), Round 3, Southeast region. Villanova (Seed 8) 46 - Maryland (Seed 5) 43. ... Upset: UPSET."
1985,3,4,Southeast,2,62,North Carolina,Auburn,56,11,"NCAA Tournament Game (1985), Round 3, Southeast region. North Carolina (Seed 2) 62 - Auburn (Seed 11) 56. ... Upset: no upset."
1985,4,1,West,1,69,St Johns,NC State,60,3,"NCAA Tournament Game (1985), Round 4, West region. St Johns (Seed 1) 69 - NC State (Seed 3) 60. ... Upset: no upset."
1985,4,2,East,1,60,Georgetown,Georgia Tech,54,2,"NCAA Tournament Game (1985), Round 4, East region. Georgetown (Seed 1) 60 - Georgia Tech (Seed 2) 54. ... Upset: no upset."
1985,4,3,Midwest,1,61,Oklahoma,Memphis,63,2,"NCAA Tournament Game (1985), Round 4, Midwest region. Oklahoma (Seed 1) 61 - Memphis (Seed 2) 63. ... Upset: UPSET."
1985,4,4,Southeast,8,56,Villanova,North Carolina,44,2,"NCAA Tournament Game (1985), Round 4, Southeast region. Villanova (Seed 8) 56 - North Carolina (Seed 2) 44. ... Upset: UPSET."
1985,5,1,Final Four,1,59,St Johns,Georgetown,77,1,"NCAA Tournament Game (1985), Round 5, Final Four region. St Johns (Seed 1) 59 - Georgetown (Seed 1) 77. ... Upset: no upset."
1985,5,2,Final Four,2,45,Memphis,Villanova,52,8,"NCAA Tournament Game (1985), Round 5, Final Four region. Memphis (Seed 2) 45 - Villanova (Seed 8) 52. ... Upset: UPSET."
1985,6,1,Championship,1,64,Georgetown,Villanova,66,8,"NCAA Tournament Game (1985), Round 6, Championship region. Georgetown (Seed 1) 64 - Villanova (Seed 8) 66. ... Upset: UPSET."
1986,1,1,Southeast,1,75,Kentucky,Davidson,55,16,"NCAA Tournament Game (1986), Round 1, Southeast region. Kentucky (Seed 1) 75 - Davidson (Seed 16) 55. ... Upset: no upset."
1986,1,1,Southeast,2,68,Georgia Tech,Marist,53,15,"NCAA Tournament Game (1986), Round 1, Southeast region. Georgia Tech (Seed 2) 68 - Marist (Seed 15) 53. ... Upset: no upset."
1986,1,1,Southeast,3,95,Memphis,Ball St,63,14,"NCAA Tournament Game (1986), Round 1, Southeast region. Memphis (Seed 3) 95 - Ball St (Seed 14) 63. ... Upset: no upset."
1986,1,1,Southeast,4,75,Illinois,Fairfield,51,13,"NCAA Tournament Game (1986), Round 1, Southeast region. Illinois (Seed 4) 75 - Fairfield (Seed 13) 51. ... Upset: no upset."
1986,1,1,Southeast,5,97,Alabama,Xavier,80,12,"NCAA Tournament Game (1986), Round 1, Southeast region. Alabama (Seed 5) 97 - Xavier (Seed 12) 80. ... Upset: no upset."
1986,1,1,Southeast,6,87,Purdue,LSU,94,11,"NCAA Tournament Game (1986), Round 1, Southeast region. Purdue (Seed 6) 87 - LSU (Seed 11) 94. ... Upset: UPSET."
1986,1,1,Southeast,7,62,Virginia Tech,Villanova,71,10,"NCAA Tournament Game (1986), Round 1, Southeast region. Virginia Tech (Seed 7) 62 - Villanova (Seed 10) 71. ... Upset: UPSET."
1986,1,1,Southeast,8,67,Western Kentucky,Nebraska,59,9,"NCAA Tournament Game (1986), Round 1, Southeast region. Western Kentucky (Seed 8) 67 - Nebraska (Seed 9) 59. ... Upset: no upset."
1986,1,2,West,1,83,St Johns,Montana St,74,16,"NCAA Tournament Game (1986), Round 1, West region. St Johns (Seed 1) 83 - Montana St (Seed 16) 74. ... Upset: no upset."
1986,1,2,West,2,93,Louisville,Drexel,73,15,"NCAA Tournament Game (1986), Round 1, West region. Louisville (Seed 2) 93 - Drexel (Seed 15) 73. ... Upset: no upset."
1986,1,2,West,3,84,North Carolina,Utah,72,14,"NCAA Tournament Game (1986), Round 1, West region. North Carolina (Seed 3) 84 - Utah (Seed 14) 72. ... Upset: no upset."
1986,1,2,West,4,74,UNLV,Louisiana Monroe,51,13,"NCAA Tournament Game (1986), Round 1, West region. UNLV (Seed 4) 74 - Louisiana Monroe (Seed 13) 51. ... Upset: no upset."
1986,1,2,West,5,69,Maryland,Pepperdine,64,12,"NCAA Tournament Game (1986), Round 1, West region. Maryland (Seed 5) 69 - Pepperdine (Seed 12) 64. ... Upset: no upset."
1986,1,2,West,6,66,UAB,Missouri,64,11,"NCAA Tournament Game (1986), Round 1, West region. UAB (Seed 6) 66 - Missouri (Seed 11) 64. ... Upset: no upset."
1986,1,2,West,7,83,Bradley,UTEP,65,10,"NCAA Tournament Game (1986), Round 1, West region. Bradley (Seed 7) 83 - UTEP (Seed 10) 65. ... Upset: no upset."
1986,1,2,West,8,73,Auburn,Arizona,63,9,"NCAA Tournament Game (1986), Round 1, West region. Auburn (Seed 8) 73 - Arizona (Seed 9) 63. ... Upset: no upset."
1986,1,3,East,1,85,Duke,Mississippi Valley St,78,16,"NCAA Tournament Game (1986), Round 1, East region. Duke (Seed 1) 85 - Mississippi Valley St (Seed 16) 78. ... Upset: no upset."
1986,1,3,East,2,101,Syracuse,Brown,52,15,"NCAA Tournament Game (1986), Round 1, East region. Syracuse (Seed 2) 101 - Brown (Seed 15) 52. ... Upset: no upset."
1986,1,3,East,3,79,Indiana,Cleveland St,83,14,"NCAA Tournament Game (1986), Round 1, East region. Indiana (Seed 3) 79 - Cleveland St (Seed 14) 83. ... Upset: UPSET."
1986,1,3,East,4,80,Oklahoma,Northeastern,74,13,"NCAA Tournament Game (1986), Round 1, East region. Oklahoma (Seed 4) 80 - Northeastern (Seed 13) 74. ... Upset: no upset."
1986,1,3,East,5,68,Virginia,DePaul,72,12,"NCAA Tournament Game (1986), Round 1, East region. Virginia (Seed 5) 68 - DePaul (Seed 12) 72. ... Upset: UPSET."
1986,1,3,East,6,60,St Josephs,Richmond,59,11,"NCAA Tournament Game (1986), Round 1, East region. St Josephs (Seed 6) 60 - Richmond (Seed 11) 59. ... Upset: no upset."
1986,1,3,East,7,87,Navy,Tulsa,68,10,"NCAA Tournament Game (1986), Round 1, East region. Navy (Seed 7) 87 - Tulsa (Seed 10) 68. ... Upset: no upset."
1986,1,3,East,8,72,Old Dominion,West Virginia,64,9,"NCAA Tournament Game (1986), Round 1, East region. Old Dominion (Seed 8) 72 - West Virginia (Seed 9) 64. ... Upset: no upset."
1986,1,4,Midwest,1,71,Kansas,North Carolina A&T,46,16,"NCAA Tournament Game (1986), Round 1, Midwest region. Kansas (Seed 1) 71 - North Carolina A&T (Seed 16) 46. ... Upset: no upset."
1986,1,4,Midwest,2,70,Michigan,Akron,64,15,"NCAA Tournament Game (1986), Round 1, Midwest region. Michigan (Seed 2) 70 - Akron (Seed 15) 64. ... Upset: no upset."
1986,1,4,Midwest,3,83,Notre Dame,Arkansas Little Rock,90,14,"NCAA Tournament Game (1986), Round 1, Midwest region. Notre Dame (Seed 3) 83 - Arkansas Little Rock (Seed 14) 90. ... Upset: UPSET."
1986,1,4,Midwest,4,70,Georgetown,Texas Tech,64,13,"NCAA Tournament Game (1986), Round 1, Midwest region. Georgetown (Seed 4) 70 - Texas Tech (Seed 13) 64. ... Upset: no upset."
1986,1,4,Midwest,5,72,Michigan St,Washington,70,12,"NCAA Tournament Game (1986), Round 1, Midwest region. Michigan St (Seed 5) 72 - Washington (Seed 12) 70. ... Upset: no upset."
1986,1,4,Midwest,6,66,NC State,Iowa,64,11,"NCAA Tournament Game (1986), Round 1, Midwest region. NC State (Seed 6) 66 - Iowa (Seed 11) 64. ... Upset: no upset."
1986,1,4,Midwest,7,81,Iowa St,Miami Ohio,79,10,"NCAA Tournament Game (1986), Round 1, Midwest region. Iowa St (Seed 7) 81 - Miami Ohio (Seed 10) 79. ... Upset: no upset."
1986,1,4,Midwest,8,50,Jacksonville,Temple,61,9,"NCAA Tournament Game (1986), Round 1, Midwest region. Jacksonville (Seed 8) 50 - Temple (Seed 9) 61. ... Upset: UPSET."
1986,2,1,Southeast,1,71,Kentucky,Western Kentucky,64,8,"NCAA Tournament Game (1986), Round 2, Southeast region. Kentucky (Seed 1) 71 - Western Kentucky (Seed 8) 64. ... Upset: no upset."
1986,2,1,Southeast,2,66,Georgia Tech,Villanova,61,10,"NCAA Tournament Game (1986), Round 2, Southeast region. Georgia Tech (Seed 2) 66 - Villanova (Seed 10) 61. ... Upset: no upset."
1986,2,1,Southeast,3,81,Memphis,LSU,83,11,"NCAA Tournament Game (1986), Round 2, Southeast region. Memphis (Seed 3) 81 - LSU (Seed 11) 83. ... Upset: UPSET."
1986,2,1,Southeast,4,56,Illinois,Alabama,58,5,"NCAA Tournament Game (1986), Round 2, Southeast region. Illinois (Seed 4) 56 - Alabama (Seed 5) 58. ... Upset: UPSET."
1986,2,2,West,1,65,St Johns,Auburn,81,8,"NCAA Tournament Game (1986), Round 2, West region. St Johns (Seed 1) 65 - Auburn (Seed 8) 81. ... Upset: UPSET."
1986,2,2,West,2,82,Louisville,Bradley,68,7,"NCAA Tournament Game (1986), Round 2, West region. Louisville (Seed 2) 82 - Bradley (Seed 7) 68. ... Upset: no upset."
1986,2,2,West,3,77,North Carolina,UAB,59,6,"NCAA Tournament Game (1986), Round 2, West region. North Carolina (Seed 3) 77 - UAB (Seed 6) 59. ... Upset: no upset."
1986,2,2,West,4,70,UNLV,Maryland,64,5,"NCAA Tournament Game (1986), Round 2, West region. UNLV (Seed 4) 70 - Maryland (Seed 5) 64. ... Upset: no upset."
1986,2,3,East,1,89,Duke,Old Dominion,61,8,"NCAA Tournament Game (1986), Round 2, East region. Duke (Seed 1) 89 - Old Dominion (Seed 8) 61. ... Upset: no upset."
1986,2,3,East,2,85,Syracuse,Navy,97,7,"NCAA Tournament Game (1986), Round 2, East region. Syracuse (Seed 2) 85 - Navy (Seed 7) 97. ... Upset: UPSET."
1986,2,3,East,14,75,Cleveland St,St Josephs,69,6,"NCAA Tournament Game (1986), Round 2, East region. Cleveland St (Seed 14) 75 - St Josephs (Seed 6) 69. ... Upset: UPSET."
1986,2,3,East,4,69,Oklahoma,DePaul,74,12,"NCAA Tournament Game (1986), Round 2, East region. Oklahoma (Seed 4) 69 - DePaul (Seed 12) 74. ... Upset: UPSET."
1986,2,4,Midwest,1,65,Kansas,Temple,43,9,"NCAA Tournament Game (1986), Round 2, Midwest region. Kansas (Seed 1) 65 - Temple (Seed 9) 43. ... Upset: no upset."
1986,2,4,Midwest,2,69,Michigan,Iowa St,72,7,"NCAA Tournament Game (1986), Round 2, Midwest region. Michigan (Seed 2) 69 - Iowa St (Seed 7) 72. ... Upset: UPSET."
1986,2,4,Midwest,14,66,Arkansas Little Rock,NC State,80,6,"NCAA Tournament Game (1986), Round 2, Midwest region. Arkansas Little Rock (Seed 14) 66 - NC State (Seed 6) 80. ... Upset: no upset."
1986,2,4,Midwest,4,68,Georgetown,Michigan St,80,5,"NCAA Tournament Game (1986), Round 2, Midwest region. Georgetown (Seed 4) 68 - Michigan St (Seed 5) 80. ... Upset: UPSET."
1986,3,1,Southeast,1,68,Kentucky,Alabama,63,5,"NCAA Tournament Game (1986), Round 3, Southeast region. Kentucky (Seed 1) 68 - Alabama (Seed 5) 63. ... Upset: no upset."
1986,3,1,Southeast,2,64,Georgia Tech,LSU,70,11,"NCAA Tournament Game (1986), Round 3, Southeast region. Georgia Tech (Seed 2) 64 - LSU (Seed 11) 70. ... Upset: UPSET."
1986,3,2,West,8,70,Auburn,UNLV,63,4,"NCAA Tournament Game (1986), Round 3, West region. Auburn (Seed 8) 70 - UNLV (Seed 4) 63. ... Upset: UPSET."
1986,3,2,West,2,94,Louisville,North Carolina,79,3,"NCAA Tournament Game (1986), Round 3, West region. Louisville (Seed 2) 94 - North Carolina (Seed 3) 79. ... Upset: no upset."
1986,3,3,East,1,74,Duke,DePaul,67,12,"NCAA Tournament Game (1986), Round 3, East region. Duke (Seed 1) 74 - DePaul (Seed 12) 67. ... Upset: no upset."
1986,3,3,East,7,71,Navy,Cleveland St,70,14,"NCAA Tournament Game (1986), Round 3, East region. Navy (Seed 7) 71 - Cleveland St (Seed 14) 70. ... Upset: no upset."
1986,3,4,Midwest,1,96,Kansas,Michigan St,86,5,"NCAA Tournament Game (1986), Round 3, Midwest region. Kansas (Seed 1) 96 - Michigan St (Seed 5) 86. ... Upset: no upset."
1986,3,4,Midwest,7,66,Iowa St,NC State,70,6,"NCAA Tournament Game (1986), Round 3, Midwest region. Iowa St (Seed 7) 66 - NC State (Seed 6) 70. ... Upset: no upset."
1986,4,1,Southeast,1,57,Kentucky,LSU,59,11,"NCAA Tournament Game (1986), Round 4, Southeast region. Kentucky (Seed 1) 57 - LSU (Seed 11) 59. ... Upset: UPSET."
1986,4,2,West,8,76,Auburn,Louisville,84,2,"NCAA Tournament Game (1986), Round 4, West region. Auburn (Seed 8) 76 - Louisville (Seed 2) 84. ... Upset: no upset."
1986,4,3,East,1,71,Duke,Navy,50,7,"NCAA Tournament Game (1986), Round 4, East region. Duke (Seed 1) 71 - Navy (Seed 7) 50. ... Upset: no upset."
1986,4,4,Midwest,1,75,Kansas,NC State,67,6,"NCAA Tournament Game (1986), Round 4, Midwest region. Kansas (Seed 1) 75 - NC State (Seed 6) 67. ... Upset: no upset."
1986,5,1,Final Four,11,77,LSU,Louisville,88,2,"NCAA Tournament Game (1986), Round 5, Final Four region. LSU (Seed 11) 77 - Louisville (Seed 2) 88. ... Upset: no upset."
1986,5,2,Final Four,1,71,Duke,Kansas,67,1,"NCAA Tournament Game (1986), Round 5, Final Four region. Duke (Seed 1) 71 - Kansas (Seed 1) 67. ... Upset: no upset."
1986,6,1,Championship,2,72,Louisville,Duke,69,1,"NCAA Tournament Game (1986), Round 6, Championship region. Louisville (Seed 2) 72 - Duke (Seed 1) 69. ... Upset: UPSET."
1987,1,1,West,1,95,UNLV,Idaho St,70,16,"NCAA Tournament Game (1987), Round 1, West region. UNLV (Seed 1) 95 - Idaho St (Seed 16) 70. ... Upset: no upset."
1987,1,1,West,2,99,Iowa,Santa Clara,76,15,"NCAA Tournament Game (1987), Round 1, West region. Iowa (Seed 2) 99 - Santa Clara (Seed 15) 76. ... Upset: no upset."
1987,1,1,West,3,93,Pittsburgh,Marist,68,14,"NCAA Tournament Game (1987), Round 1, West region. Pittsburgh (Seed 3) 93 - Marist (Seed 14) 68. ... Upset: no upset."
1987,1,1,West,4,92,UCLA,Central Michigan,73,13,"NCAA Tournament Game (1987), Round 1, West region. UCLA (Seed 4) 92 - Central Michigan (Seed 13) 73. ... Upset: no upset."
1987,1,1,West,5,60,Virginia,Wyoming,64,12,"NCAA Tournament Game (1987), Round 1, West region. Virginia (Seed 5) 60 - Wyoming (Seed 12) 64. ... Upset: UPSET."
1987,1,1,West,6,74,Oklahoma,Tulsa,69,11,"NCAA Tournament Game (1987), Round 1, West region. Oklahoma (Seed 6) 74 - Tulsa (Seed 11) 69. ... Upset: no upset."
1987,1,1,West,7,98,UTEP,Arizona,91,10,"NCAA Tournament Game (1987), Round 1, West region. UTEP (Seed 7) 98 - Arizona (Seed 10) 91. ... Upset: no upset."
1987,1,1,West,8,79,Georgia,Kansas St,82,9,"NCAA Tournament Game (1987), Round 1, West region. Georgia (Seed 8) 79 - Kansas St (Seed 9) 82. ... Upset: UPSET."
1987,1,2,Midwest,1,92,Indiana,Fairfield,58,16,"NCAA Tournament Game (1987), Round 1, Midwest region. Indiana (Seed 1) 92 - Fairfield (Seed 16) 58. ... Upset: no upset."
1987,1,2,Midwest,2,75,Temple,Southern,56,15,"NCAA Tournament Game (1987), Round 1, Midwest region. Temple (Seed 2) 75 - Southern (Seed 15) 56. ... Upset: no upset."
1987,1,2,Midwest,3,76,DePaul,Louisiana Tech,62,14,"NCAA Tournament Game (1987), Round 1, Midwest region. DePaul (Seed 3) 76 - Louisiana Tech (Seed 14) 62. ... Upset: no upset."
1987,1,2,Midwest,4,69,Missouri,Xavier,70,13,"NCAA Tournament Game (1987), Round 1, Midwest region. Missouri (Seed 4) 69 - Xavier (Seed 13) 70. ... Upset: UPSET."
1987,1,2,Midwest,5,58,Duke,Texas A&M,51,12,"NCAA Tournament Game (1987), Round 1, Midwest region. Duke (Seed 5) 58 - Texas A&M (Seed 12) 51. ... Upset: no upset."
1987,1,2,Midwest,6,57,St Johns,Wichita St,55,11,"NCAA Tournament Game (1987), Round 1, Midwest region. St Johns (Seed 6) 57 - Wichita St (Seed 11) 55. ... Upset: no upset."
1987,1,2,Midwest,7,79,Georgia Tech,LSU,85,10,"NCAA Tournament Game (1987), Round 1, Midwest region. Georgia Tech (Seed 7) 79 - LSU (Seed 10) 85. ... Upset: UPSET."
1987,1,2,Midwest,8,62,Auburn,San Diego,61,9,"NCAA Tournament Game (1987), Round 1, Midwest region. Auburn (Seed 8) 62 - San Diego (Seed 9) 61. ... Upset: no upset."
1987,1,3,Southeast,1,75,Georgetown,Bucknell,53,16,"NCAA Tournament Game (1987), Round 1, Southeast region. Georgetown (Seed 1) 75 - Bucknell (Seed 16) 53. ... Upset: no upset."
1987,1,3,Southeast,2,88,Alabama,North Carolina A&T,71,15,"NCAA Tournament Game (1987), Round 1, Southeast region. Alabama (Seed 2) 88 - North Carolina A&T (Seed 15) 71. ... Upset: no upset."
1987,1,3,Southeast,3,67,Illinois,Austin Peay,68,14,"NCAA Tournament Game (1987), Round 1, Southeast region. Illinois (Seed 3) 67 - Austin Peay (Seed 14) 68. ... Upset: UPSET."
1987,1,3,Southeast,4,60,Clemson,Southwest Missouri St,65,13,"NCAA Tournament Game (1987), Round 1, Southeast region. Clemson (Seed 4) 60 - Southwest Missouri St (Seed 13) 65. ... Upset: UPSET."
1987,1,3,Southeast,5,66,Kansas,Houston,55,12,"NCAA Tournament Game (1987), Round 1, Southeast region. Kansas (Seed 5) 66 - Houston (Seed 12) 55. ... Upset: no upset."
1987,1,3,Southeast,6,90,Providence,UAB,68,11,"NCAA Tournament Game (1987), Round 1, Southeast region. Providence (Seed 6) 90 - UAB (Seed 11) 68. ... Upset: no upset."
1987,1,3,Southeast,7,83,New Orleans,BYU,79,10,"NCAA Tournament Game (1987), Round 1, Southeast region. New Orleans (Seed 7) 83 - BYU (Seed 10) 79. ... Upset: no upset."
1987,1,3,Southeast,8,77,Kentucky,Ohio St,91,9,"NCAA Tournament Game (1987), Round 1, Southeast region. Kentucky (Seed 8) 77 - Ohio St (Seed 9) 91. ... Upset: UPSET."
1987,1,4,East,1,113,North Carolina,Pennsylvania,82,16,"NCAA Tournament Game (1987), Round 1, East region. North Carolina (Seed 1) 113 - Pennsylvania (Seed 16) 82. ... Upset: no upset."
1987,1,4,East,2,79,Syracuse,Georgia Southern,73,15,"NCAA Tournament Game (1987), Round 1, East region. Syracuse (Seed 2) 79 - Georgia Southern (Seed 15) 73. ... Upset: no upset."
1987,1,4,East,3,104,Purdue,Northeastern,95,14,"NCAA Tournament Game (1987), Round 1, East region. Purdue (Seed 3) 104 - Northeastern (Seed 14) 95. ... Upset: no upset."
1987,1,4,East,4,76,TCU,Marshall,60,13,"NCAA Tournament Game (1987), Round 1, East region. TCU (Seed 4) 76 - Marshall (Seed 13) 60. ... Upset: no upset."
1987,1,4,East,5,84,Notre Dame,Middle Tennessee St,71,12,"NCAA Tournament Game (1987), Round 1, East region. Notre Dame (Seed 5) 84 - Middle Tennessee St (Seed 12) 71. ... Upset: no upset."
1987,1,4,East,6,82,Florida,NC State,70,11,"NCAA Tournament Game (1987), Round 1, East region. Florida (Seed 6) 82 - NC State (Seed 11) 70. ... Upset: no upset."
1987,1,4,East,7,62,West Virginia,Western Kentucky,64,10,"NCAA Tournament Game (1987), Round 1, East region. West Virginia (Seed 7) 62 - Western Kentucky (Seed 10) 64. ... Upset: UPSET."
1987,1,4,East,8,82,Navy,Michigan,97,9,"NCAA Tournament Game (1987), Round 1, East region. Navy (Seed 8) 82 - Michigan (Seed 9) 97. ... Upset: UPSET."
1987,2,1,West,1,80,UNLV,Kansas St,61,9,"NCAA Tournament Game (1987), Round 2, West region. UNLV (Seed 1) 80 - Kansas St (Seed 9) 61. ... Upset: no upset."
1987,2,1,West,2,84,Iowa,UTEP,82,7,"NCAA Tournament Game (1987), Round 2, West region. Iowa (Seed 2) 84 - UTEP (Seed 7) 82. ... Upset: no upset."
1987,2,1,West,3,93,Pittsburgh,Oklahoma,96,6,"NCAA Tournament Game (1987), Round 2, West region. Pittsburgh (Seed 3) 93 - Oklahoma (Seed 6) 96. ... Upset: UPSET."
1987,2,1,West,4,68,UCLA,Wyoming,78,12,"NCAA Tournament Game (1987), Round 2, West region. UCLA (Seed 4) 68 - Wyoming (Seed 12) 78. ... Upset: UPSET."
1987,2,2,Midwest,1,107,Indiana,Auburn,90,8,"NCAA Tournament Game (1987), Round 2, Midwest region. Indiana (Seed 1) 107 - Auburn (Seed 8) 90. ... Upset: no upset."
1987,2,2,Midwest,2,62,Temple,LSU,72,10,"NCAA Tournament Game (1987), Round 2, Midwest region. Temple (Seed 2) 62 - LSU (Seed 10) 72. ... Upset: UPSET."
1987,2,2,Midwest,3,83,DePaul,St Johns,75,6,"NCAA Tournament Game (1987), Round 2, Midwest region. DePaul (Seed 3) 83 - St Johns (Seed 6) 75. ... Upset: no upset."
1987,2,2,Midwest,13,60,Xavier,Duke,65,5,"NCAA Tournament Game (1987), Round 2, Midwest region. Xavier (Seed 13) 60 - Duke (Seed 5) 65. ... Upset: no upset."
1987,2,3,Southeast,1,82,Georgetown,Ohio St,79,9,"NCAA Tournament Game (1987), Round 2, Southeast region. Georgetown (Seed 1) 82 - Ohio St (Seed 9) 79. ... Upset: no upset."
1987,2,3,Southeast,2,101,Alabama,New Orleans,76,7,"NCAA Tournament Game (1987), Round 2, Southeast region. Alabama (Seed 2) 101 - New Orleans (Seed 7) 76. ... Upset: no upset."
1987,2,3,Southeast,14,87,Austin Peay,Providence,90,6,"NCAA Tournament Game (1987), Round 2, Southeast region. Austin Peay (Seed 14) 87 - Providence (Seed 6) 90. ... Upset: no upset."
1987,2,3,Southeast,13,63,Southwest Missouri St,Kansas,67,5,"NCAA Tournament Game (1987), Round 2, Southeast region. Southwest Missouri St (Seed 13) 63 - Kansas (Seed 5) 67. ... Upset: no upset."
1987,2,4,East,1,109,North Carolina,Michigan,97,9,"NCAA Tournament Game (1987), Round 2, East region. North Carolina (Seed 1) 109 - Michigan (Seed 9) 97. ... Upset: no upset."
1987,2,4,East,2,104,Syracuse,Western Kentucky,86,10,"NCAA Tournament Game (1987), Round 2, East region. Syracuse (Seed 2) 104 - Western Kentucky (Seed 10) 86. ... Upset: no upset."
1987,2,4,East,3,66,Purdue,Florida,85,6,"NCAA Tournament Game (1987), Round 2, East region. Purdue (Seed 3) 66 - Florida (Seed 6) 85. ... Upset: UPSET."
1987,2,4,East,4,57,TCU,Notre Dame,58,5,"NCAA Tournament Game (1987), Round 2, East region. TCU (Seed 4) 57 - Notre Dame (Seed 5) 58. ... Upset: UPSET."
